sat,tothrs,colgpa,verbmath,hsize,hsrank,hsperc,female,white,black,hsizesq,athlete
1150,43,2.3900001,1.21154,.24,3,12.5,1,1,0,.057599999,no
1330,62,4,.82191998,6.73,4,.59435362,0,1,0,45.2929,No
820,93,2.9400001,.70832998,6.73,111,16.493313,1,1,0,45.2929,No
1300,14,3.5,.88406003,6.98,9,1.2893983,0,1,0,48.720402,No
900,47,2.0799999,.95652002,6.34,247,38.958992,0,1,0,40.195599,No
970,46,2.23,.67241001,6.34,251,39.589905,0,1,0,40.195599,No
880,107,3.3199999,.95556003,5.72,24,4.1958041,1,1,0,32.718399,No
910,16,2.5,.97825998,6.98,127,18.194843,0,0,1,48.720402,No
930,15,1.8,.97872001,6.98,121,17.335243,0,1,0,48.720402,No
940,69,2.79,.67856997,6.73,54,8.0237741,0,1,0,45.2929,no
850,107,2.1300001,.88889003,5.72,86,15.034965,0,1,0,32.718399,yes
830,113,2.8399999,.93023002,5.72,87,15.20979,1,1,0,32.718399,No
850,16,2.3699999,.66667002,6.98,237,33.954155,0,1,0,48.720402,No
790,112,2.74,.88094997,5.72,85,14.86014,1,1,0,32.718399,No
1010,52,1.71,1.10417,6.34,243,38.328075,1,1,0,40.195599,No
990,121,1.99,.7069,5.72,210,36.713287,0,1,0,32.718399,N
1150,56,3.1600001,.74242002,6.73,106,15.750372,0,1,0,45.2929,Yes
870,111,2.51,.8125,5.72,125,21.853148,0,1,0,32.718399,N
960,13,0,.84614998,6.98,233,33.381088,0,1,0,48.720402,no
990,44,2.4300001,.67796999,6.34,88,13.880126,0,1,0,40.195599,no
1070,14,3.1400001,.64614999,6.98,28,4.0114613,1,1,0,48.720402,No
1060,48,2.5799999,.92727,6.34,56,8.8328075,1,1,0,40.195599,No
850,103,2.3499999,1.02381,5.72,177,30.944056,0,1,0,32.718399,N
790,18,2.1600001,1.02564,6.98,129,18.481375,1,1,0,48.720402,no
1220,17,3.29,1.0678,6.98,13,1.8624642,0,1,0,48.720402,no
1290,77,2.77,.92536998,6.93,149,21.500721,0,1,0,48.024899,No
1070,90,2.6300001,.67188001,5.72,80,13.986014,0,1,0,32.718399,no
980,12,2.25,.78182,6.98,121,17.335243,1,1,0,48.720402,No
950,17,2.47,.93878001,6.98,72,10.315187,1,1,0,48.720402,No
930,15,.73000002,.89796001,6.98,286,40.974213,0,1,0,48.720402,no
1050,13,2.3800001,.84210998,6.98,31,4.4412608,1,1,0,48.720402,no
850,15,.40000001,1.02381,6.98,254,36.389687,1,1,0,48.720402,No
1030,100,2.78,.74576002,5.72,45,7.8671327,0,1,0,32.718399,No
1080,77,3.29,.71429002,6.73,101,15.007429,0,1,0,45.2929,No
940,87,2.8699999,.70908999,6.73,128,19.019316,1,1,0,45.2929,No
1030,108,2.0599999,1.23913,5.72,157,27.447552,1,1,0,32.718399,No
1130,18,2.1600001,1.0178601,6.98,68,9.7421207,0,1,0,48.720402,no
810,18,1.88,.88371998,6.98,99,14.183381,0,1,0,48.720402,no
1130,13,1.84,.94827998,6.98,44,6.3037248,1,1,0,48.720402,No
920,77,2.54,.91667002,6.73,203,30.163446,1,1,0,45.2929,No
990,42,2.26,.7069,6.34,65,10.252366,0,1,0,40.195599,no
910,16,1.8099999,.89582998,6.98,92,13.180515,0,1,0,48.720402,No
1290,47,3.5899999,.92536998,6.34,6,.94637221,1,1,0,40.195599,No
1020,18,2.27,.88889003,6.98,62,8.8825216,0,1,0,48.720402,N
980,18,2.5,.78182,6.98,99,14.183381,0,1,0,48.720402,no
1050,112,2.23,.84210998,5.72,252,44.055943,0,1,0,32.718399,No
1220,52,2.8,.76811999,6.34,68,10.725552,0,1,0,40.195599,no
1000,57,1.6799999,1,6.34,36,5.6782336,0,1,0,40.195599,No
910,43,1.8099999,.81999999,6.34,201,31.70347,0,1,0,40.195599,No
910,132,2.6800001,.85714,5.72,92,16.083916,1,1,0,32.718399,N
760,78,3.21,.68888998,6.73,86,12.778604,1,1,0,45.2929,N
930,17,1.9400001,.75471997,6.98,87,12.464184,0,1,0,48.720402,no
1180,76,2.8499999,1.0701801,6.73,12,1.7830609,1,1,0,45.2929,No
1090,15,2.4000001,.75805998,6.98,8,1.1461318,1,1,0,48.720402,No
1110,122,2.3099999,.68181998,5.72,54,9.4405594,0,1,0,32.718399,no
1170,81,2.3399999,.88709998,1.25,1,.80000001,0,1,0,1.5625,No
980,127,2.04,1.13043,1.41,3,2.1276596,1,0,1,1.9881001,No
1090,117,2.5999999,.81667,6.82,40,5.8651028,1,1,0,46.512402,No
850,83,3.25,.84783,5.79,16,2.7633851,1,1,0,33.524101,no
1120,57,3.26,.75,5.79,17,2.9360967,0,1,0,33.524101,No
950,44,1.3099999,.79245001,5.56,126,22.661871,0,1,0,30.913601,no
1260,46,2.28,.88059998,5.56,106,19.064749,0,1,0,30.913601,No
890,52,2.3199999,.64815003,5.56,64,11.510792,1,1,0,30.913601,No
1250,42,2.3800001,.92308003,5.56,10,1.7985611,0,1,0,30.913601,N
960,82,2.3499999,.95918,5.79,11,1.8998272,1,0,1,33.524101,no
860,109,1.96,.91110998,6.82,116,17.008799,1,1,0,46.512402,No
900,50,3.2,.80000001,5.56,35,6.2949638,1,1,0,30.913601,No
900,109,1.97,1.04545,6.82,156,22.873899,1,1,0,46.512402,no
1110,18,1.22,.79031998,5.84,79,13.527397,0,1,0,34.105598,N
1170,17,2.3499999,.80000001,5.84,52,8.90411,0,1,0,34.105598,no
1090,84,2.6600001,.81667,5.79,23,3.9723661,0,1,0,33.524101,No
1220,121,3.1600001,.87691998,6.26,13,2.0766773,0,1,0,39.187599,No
1070,74,2.25,1.05769,5.79,93,16.062176,1,1,0,33.524101,No
990,18,1.88,.67796999,5.84,126,21.575342,0,1,0,34.105598,No
920,15,2.9300001,.83999997,5.84,38,6.5068493,1,1,0,34.105598,No
1000,11,1.63,.85184997,5.84,54,9.2465754,1,1,0,34.105598,No
870,111,2.26,.89130002,6.82,71,10.410557,0,1,0,46.512402,no
720,18,1.38,.89473999,5.84,268,45.890411,0,0,1,34.105598,yes
940,13,2,.88,5.84,63,10.787671,1,1,0,34.105598,no
1090,121,2.25,.78688997,6.82,38,5.5718474,0,1,0,46.512402,No
1350,17,3.5799999,.84931999,5.84,10,1.7123288,0,1,0,34.105598,No
930,106,2.1500001,.89796001,6.82,101,14.809384,0,1,0,46.512402,No
1090,16,2.4300001,.81667,5.84,37,6.3356166,1,1,0,34.105598,No
1010,50,2.46,.90565997,.67,30,44.776119,0,1,0,.44890001,N
1140,48,2.77,.86884999,.67,18,26.865671,1,1,0,.44890001,No
1200,18,3.22,.81818002,.47,3,6.3829789,0,1,0,.2209,No
1070,121,3.6800001,.78333002,.5600000000000001,3,5.3571429,1,1,0,.3136,No
1370,80,3.3699999,.92957997,.53,1,1.8867924,1,1,0,.2809,no
1150,75,3,.85483998,.53,4,7.5471697,0,1,0,.2809,No
910,68,2.27,.78430998,.53,42,79.245285,1,1,0,.2809,No
1010,17,2.23,.94230998,.47,16,34.042553,0,1,0,.2209,no
920,56,2.75,.58621001,.67,15,22.38806,1,1,0,.44890001,No
950,122,2.22,.86274999,.5600000000000001,13,23.214285,1,1,0,.3136,no
1150,38,4,.85483998,.67,35,52.238808,0,1,0,.44890001,No
1360,17,3.4100001,.81332999,.45,2,4.4444447,0,1,0,.2025,no
830,112,2.22,.72917002,.5600000000000001,41,73.214287,0,1,0,.3136,no
1020,112,2.54,.78947002,.55,13,23.636364,0,1,0,.30250001,N
880,48,2.29,1.14634,.67,43,64.179108,1,1,0,.44890001,no
900,16,2.6199999,.91488999,.44,31,70.454544,0,1,0,.1936,No
930,126,1.88,.78846002,.5600000000000001,16,28.571428,1,1,0,.3136,no
830,93,2.1199999,.88635999,.5600000000000001,30,53.57143,0,1,0,.3136,N
1090,118,3.77,.65152001,.5600000000000001,5,8.9285717,0,1,0,.3136,No
1130,16,3.5599999,.85246003,.47,4,8.5106382,1,1,0,.2209,No
970,48,2.8299999,1.425,.67,8,11.940298,1,1,0,.44890001,No
1110,98,2.75,.79031998,3.08,45,14.61039,1,1,0,9.4863997,No
1110,119,2.6500001,.79031998,3.08,148,48.051949,1,1,0,9.4863997,No
750,15,1.73,.97368002,3.17,119,37.539433,0,1,0,10.0489,no
930,13,2.3,.86000001,3.17,87,27.444796,0,1,0,10.0489,N
1020,106,2.9400001,.69999999,3.08,79,25.649351,1,1,0,9.4863997,no
1070,41,2.8699999,1.01887,2.95,25,8.474576,0,1,0,8.7025003,no
940,14,2.71,1,3.17,61,19.242903,1,1,0,10.0489,No
1230,43,2.23,.78261,2.95,120,40.677967,0,1,0,8.7025003,no
1110,21,3.4200001,.73438001,3.17,27,8.5173502,1,1,0,10.0489,No
1040,36,1.8,1.08,2.95,202,68.474579,0,1,0,8.7025003,N
1160,95,3.6700001,.84127003,3.08,56,18.181818,0,1,0,9.4863997,No
920,45,2.53,1.04444,2.95,68,23.050848,1,1,0,8.7025003,No
1060,49,3.8699999,1.0784301,3.13,50,15.974441,0,1,0,9.7968998,No
1100,48,2.52,.77419001,2.95,35,11.864407,0,1,0,8.7025003,No
1020,115,3.26,.96153998,3.08,15,4.8701301,1,1,0,9.4863997,no
1010,104,2.8299999,.74137998,3.08,46,14.935065,1,1,0,9.4863997,No
1220,92,3.6800001,.90625,3.08,20,6.4935064,1,1,0,9.4863997,No
1130,16,3.4300001,.68656999,3.17,41,12.933754,1,1,0,10.0489,No
1190,74,2.2,.98333001,3.29,60,18.237082,0,1,0,10.8241,No
920,78,2.6700001,1,3.29,55,16.717325,1,1,0,10.8241,No
1100,117,3.6800001,.89655,3.08,13,4.2207794,1,1,0,9.4863997,No
1170,16,3.3699999,.94999999,3.17,128,40.378548,0,1,0,10.0489,no
890,46,2.23,.74510002,2.95,90,30.508474,0,1,0,8.7025003,N
1040,126,3.1300001,1.16667,3.08,77,25,1,1,0,9.4863997,No
980,15,1.0599999,.78182,3.17,96,30.283911,0,1,0,10.0489,No
1280,14,3.21,.93939,3.17,99,31.230284,0,1,0,10.0489,No
1230,17,3.05,.95238,3.17,14,4.4164038,1,1,0,10.0489,No
1060,74,2.1700001,.85965002,3.29,150,45.592705,0,1,0,10.8241,no
1200,15,3.4000001,1.10526,3.17,17,5.3627758,1,1,0,10.0489,No
1200,104,3.1800001,.71429002,3.08,15,4.8701301,1,1,0,9.4863997,no
780,18,.72000003,.90244001,3.22,104,32.298138,0,1,0,10.3684,No
1140,61,2.78,.86884999,3.29,84,25.531916,0,1,0,10.8241,No
1100,51,2.8599999,.71875,2.95,19,6.4406781,1,1,0,8.7025003,no
780,15,1.6,1.4375,3.33,253,75.975975,1,1,0,11.0889,No
1050,99,3.55,.98113,3.08,11,3.5714285,0,1,0,9.4863997,N
1080,48,3.8699999,.96363997,2.95,10,3.3898306,1,1,0,8.7025003,No
1040,45,2.9300001,.85714,2.95,39,13.220339,0,1,0,8.7025003,No
1250,111,3.54,1.1186399,3.08,23,7.4675326,1,1,0,9.4863997,No
1130,89,3.52,.79364997,3.08,18,5.8441558,0,1,0,9.4863997,No
750,16,2.3099999,.66667002,3.17,100,31.545742,1,1,0,10.0489,No
880,17,2.1700001,.91303998,3.17,84,26.498423,0,1,0,10.0489,No
1040,114,3.76,.92593002,3.08,36,11.688312,1,1,0,9.4863997,No
1070,16,3.0599999,.72580999,3.17,43,13.564669,1,1,0,10.0489,No
910,78,2.8499999,.78430998,3.08,118,38.311687,1,1,0,9.4863997,no
840,16,2.1199999,.86667001,3.17,92,29.022081,0,1,0,10.0489,No
1290,16,3.6199999,.92536998,3.17,32,10.094637,0,1,0,10.0489,No
1030,64,2.95,.90741003,2.14,25,11.682243,1,1,0,4.5795999,no
1310,87,3.1300001,.95521998,2.14,2,.93457943,0,1,0,4.5795999,No
1180,19,4,.81537998,2.5,11,4.4000001,0,1,0,6.25,no
960,15,3.0599999,.88235003,2.5,22,8.8000002,1,1,0,6.25,No
970,15,2.8,.90196002,2.5,13,5.1999998,1,1,0,6.25,N
1020,15,1.9299999,.82143003,1.32,42,31.818182,0,1,0,1.7424001,N
940,76,2.72,1.29268,2.14,15,7.009346,1,0,0,4.5795999,No
850,74,2.52,1.17949,2.14,28,13.084112,1,1,0,4.5795999,No
1090,51,2.3900001,.81667,2.44,27,11.065574,0,1,0,5.9535999,No
980,17,2.3499999,.68966001,2.5,12,4.8000002,0,1,0,6.25,No
1050,42,1.54,.90908998,2.44,4,1.6393442,0,1,0,5.9535999,No
1400,17,3.76,.86667001,2.5,2,.80000001,0,1,0,6.25,No
1130,17,3.5799999,.79364997,2.56,55,21.484375,0,1,0,6.5535998,No
1150,76,2.8900001,.91667002,2.14,30,14.018692,0,1,0,4.5795999,N
870,72,2.6600001,1.175,2.22,114,51.351353,1,1,0,4.9284,No
1110,76,2.6300001,.91378999,2.14,11,5.1401868,0,1,0,4.5795999,No
1260,45,2.02,.70270002,2.44,22,9.0163937,0,1,0,5.9535999,No
1030,14,2,.87273002,2.96,45,15.202703,0,1,0,8.7615995,N
1170,49,3.3599999,.85714,2.66,4,1.5037594,1,1,0,7.0756001,No
1030,13,2.9200001,.94340003,2.96,33,11.148648,1,1,0,8.7615995,no
1140,50,3.28,.89999998,2.66,14,5.2631578,0,1,0,7.0756001,No
1120,52,3.1900001,.96490997,2.66,1,.37593985,1,1,0,7.0756001,N
1160,44,3.04,.84127003,2.66,6,2.2556391,1,1,0,7.0756001,No
1170,51,2.7,.74627,2.66,15,5.6390977,0,1,0,7.0756001,No
850,17,2.8800001,.77082998,2.96,11,3.7162163,1,1,0,8.7615995,No
1090,16,2.5599999,.87931001,2.96,38,12.837838,1,1,0,8.7615995,No
1100,48,3.5799999,.77419001,2.66,2,.75187969,1,1,0,7.0756001,N
1110,50,3.5799999,.79031998,2.66,3,1.1278195,1,1,0,7.0756001,No
1130,49,2.77,.76563001,2.66,5,1.8796992,1,1,0,7.0756001,No
990,47,1.61,1.0204099,.89,21,23.595505,1,0,1,.79210001,No
1140,16,2.5599999,.72727001,1.01,1,.99009901,0,1,0,1.0201,N
860,35,2.9400001,.79167002,.89,1,1.1235955,0,1,0,.79210001,No
1090,85,2.98,.94643003,.86,2,2.3255813,1,1,0,.7396,No
1210,16,4,.89063001,1.9,14,7.3684211,1,1,0,3.6099999,No
870,14,2.3499999,.85105997,1.81,36,19.889503,1,1,0,3.2760999,N
1360,71,3.29,.69999999,1.72,6,3.4883721,0,1,0,2.9584,No
1020,16,3.0599999,.67212999,1.81,15,8.2872925,1,1,0,3.2760999,no
960,81,3.0799999,.71429002,1.72,13,7.5581393,1,1,0,2.9584,No
990,105,2.4400001,.67796999,1.72,7,4.0697675,0,1,0,2.9584,No
1000,90,3.1800001,.69492,1.72,14,8.139535,0,1,0,2.9584,No
910,51,2.8199999,.89582998,1.61,5,3.1055901,1,1,0,2.5920999,N
810,12,.66000003,1.025,1.61,72,44.720497,1,1,0,2.5920999,No
1380,15,4,.76923001,1.81,1,.55248618,0,0,0,3.2760999,N
1130,40,3.72,.94827998,1.61,6,3.7267082,1,1,0,2.5920999,No
1010,46,2.04,1.10417,1.67,110,65.868263,0,1,0,2.7888999,No
960,41,2.3900001,.81132001,1.61,8,4.9689441,1,1,0,2.5920999,No
1160,120,2.3199999,.75757998,1.72,11,6.395349,0,1,0,2.9584,No
1060,110,2.28,.68254,1.72,13,7.5581393,0,1,0,2.9584,No
940,117,3.5,.91837001,1.72,17,9.8837214,1,1,0,2.9584,No
1210,47,2.72,.92062998,1.61,12,7.4534163,0,1,0,2.5920999,No
960,45,2.1500001,.92000002,1.61,29,18.012423,0,1,0,2.5920999,No
910,14,2.4200001,.89582998,1.81,53,29.281769,0,1,0,3.2760999,No
1090,90,3.24,.78688997,1.72,2,1.1627907,0,1,0,2.9584,No
940,50,2.72,.84314001,1.61,35,21.73913,1,1,0,2.5920999,No
930,54,2.6400001,.69090998,1.61,4,2.484472,1,1,0,2.5920999,no
1460,13,4,.94667,1.81,2,1.1049724,0,1,0,3.2760999,No
1440,14,3.5,1.02817,1.81,4,2.2099447,1,1,0,3.2760999,No
1120,47,2.9100001,.93102998,1.61,10,6.2111802,0,1,0,2.5920999,No
1040,32,1.71,.76270998,1.61,11,6.8322983,1,0,0,2.5920999,No
670,18,2.8299999,.86110997,1.9,63,33.157894,1,1,0,3.6099999,No
930,17,.34999999,1.1627899,1.81,96,53.038673,0,1,0,3.2760999,No
1130,105,3.8199999,.91525,1.72,1,.58139533,0,1,0,2.9584,N
1200,15,2.4000001,.71429002,1.81,26,14.364641,0,1,0,3.2760999,No
1090,13,2.23,.84745997,1.81,21,11.60221,0,1,0,3.2760999,No
960,81,3.3499999,.88235003,1.72,10,5.8139534,1,1,0,2.9584,No
950,13,1.46,.79245001,1.81,79,43.646408,0,1,0,3.2760999,No
940,79,2.8900001,.80769002,1.72,2,1.1627907,1,0,1,2.9584,No
800,117,2.25,.86047,1.72,29,16.860466,0,1,0,2.9584,No
1100,42,3.1400001,.83332998,1.61,2,1.242236,0,1,0,2.5920999,No
860,14,2.21,.86957002,1.81,52,28.729282,0,1,0,3.2760999,No
860,51,3.05,.72000003,1.61,16,9.9378881,1,1,0,2.5920999,no
940,56,2.98,.59322,1.72,17,9.8837214,0,1,0,2.9584,no
1150,41,1.5599999,.79688001,1.61,30,18.633541,0,1,0,2.5920999,No
940,94,2.3900001,.91837001,1.8,76,42.222221,0,1,0,3.24,no
830,18,1.5,1.30556,3.18,36,11.320755,1,1,0,10.1124,No
990,112,3.21,.98000002,.33,7,21.212122,1,1,0,.1089,N
1100,77,1.88,.83332998,.37,7,18.918919,0,1,0,.13689999,No
1100,108,2.5699999,.96429002,.33,21,63.636364,0,1,0,.1089,No
1210,82,2.4000001,.83332998,.37,7,18.918919,1,1,0,.13689999,No
1020,38,2.3599999,.78947002,2.92,52,17.80822,0,1,0,8.5263996,No
920,13,.46000001,.80391997,3.18,99,31.132076,1,0,1,10.1124,No
1000,89,1.92,.78570998,3.05,5,1.6393442,1,0,1,9.3024998,No
950,14,2.8499999,.89999998,3.18,19,5.9748425,1,1,0,10.1124,no
950,48,2.77,.69643003,2.92,30,10.273973,0,1,0,8.5263996,No
1160,42,2.6900001,.93333,2.92,13,4.452055,1,1,0,8.5263996,No
1140,24,2.6199999,.65217,2.92,36,12.328767,0,1,0,8.5263996,No
930,44,2.0599999,1.11364,2.92,6,2.0547945,0,0,1,8.5263996,N
900,13,1.3,.83673,.86,19,22.093023,0,0,1,.7396,N
900,12,2.9100001,.91488999,.86,2,2.3255813,1,1,0,.7396,No
700,117,2.3499999,.70731997,.88,13,14.772727,1,1,0,.7744,No
1000,47,3.48,1.04082,3.29,8,2.4316111,0,1,0,10.8241,No
860,17,2.29,.75510001,3.25,24,7.3846154,1,1,0,10.5625,No
1060,95,3.73,.82758999,3.3,12,3.6363637,1,1,0,10.89,No
1010,50,2.72,.94230998,3.29,22,6.6869302,0,1,0,10.8241,no
830,51,2.96,.93023002,3.29,17,5.1671734,1,1,0,10.8241,no
1020,82,1.96,.75862002,3.3,93,28.181818,0,1,0,10.89,No
1060,110,3.46,.79661,3.55,13,3.6619718,0,1,0,12.6025,No
840,20,2.3,.90908998,3.25,107,32.923077,0,1,0,10.5625,No
890,17,2.9400001,1.06977,1.54,31,20.129869,1,1,0,2.3715999,no
1060,17,3,1.25532,1.54,8,5.1948051,1,1,0,2.3715999,No
1330,16,3.1800001,.98506999,1.54,1,.64935064,1,1,0,2.3715999,No
800,14,1.0700001,.95121998,1.54,25,16.233767,1,1,0,2.3715999,No
1170,14,1.42,.85714,1.6,23,14.375,1,1,0,2.5599999,no
780,11,1.9,.77272999,1.85,41,22.162163,1,1,0,3.4224999,No
840,10,1.8,.78723001,1.85,46,24.864864,0,1,0,3.4224999,No
1020,16,2.4300001,.88889003,1.54,10,6.4935064,1,1,0,2.3715999,No
1170,85,3.8199999,.77272999,1.6,21,13.125,0,1,0,2.5599999,no
990,40,2.5,1.10638,1.77,7,3.9548023,1,1,0,3.1329,No
1090,14,2.71,1.53488,.99,74,74.747475,1,1,0,.98009998,N
1000,108,2.3699999,.88678998,1.69,23,13.609468,1,1,0,2.8561001,No
1070,80,2.5599999,.87718999,1.6,11,6.875,0,1,0,2.5599999,No
880,14,2,1.04651,1.54,11,7.1428571,1,0,1,2.3715999,N
850,12,1.75,.54544997,1.85,69,37.297298,0,1,0,3.4224999,No
1060,46,1.73,.73769999,1.77,51,28.813559,0,1,0,3.1329,no
810,86,2.55,.80000001,1.76,27,15.340909,1,1,0,3.0976,No
950,82,2.1700001,.69643003,1.6,20,12.5,0,1,0,2.5599999,No
970,13,2.23,.97959,1.62,35,21.604939,1,1,0,2.6243999,N
1000,28,2.28,.96078002,1.6,34,21.25,0,1,0,2.5599999,no
760,13,1.6900001,.89999998,1.54,8,5.1948051,1,1,0,2.3715999,N
900,112,2.55,1.1428601,1.69,8,4.7337279,0,1,0,2.8561001,No
1040,81,2.3499999,.82455999,1.63,4,2.4539878,0,1,0,2.6568999,No
1000,14,2.1400001,.81818002,1.54,5,3.2467532,1,0,1,2.3715999,Yes
1380,11,3.6300001,1.09091,1.69,70,41.42012,0,1,0,2.8561001,no
870,83,2.4400001,.74000001,1.39,5,3.5971222,0,1,0,1.9321001,No
920,114,3.47,1.19048,1.42,5,3.5211267,1,1,0,2.0164001,N
920,120,2.6400001,.73584998,1.42,11,7.746479,1,1,0,2.0164001,no
880,84,2.71,.79592001,1.39,5,3.5971222,0,1,0,1.9321001,N
1050,87,3.3599999,.84210998,1.39,1,.71942449,0,1,0,1.9321001,No
1020,111,2.8099999,.75862002,1.42,8,5.6338029,0,1,0,2.0164001,No
1020,83,2.98,.82143003,1.39,2,1.438849,0,1,0,1.9321001,no
950,15,2.26,.89999998,1.43,40,27.972029,0,1,0,2.0448999,No
1240,13,1.76,.9375,1.51,19,12.582782,0,1,0,2.2801001,no
1030,95,2.73,.94340003,1.39,2,1.438849,1,1,0,1.9321001,No
920,13,1.46,1.09091,.5600000000000001,4,7.1428571,0,0,1,.3136,No
790,45,3.0599999,.97500002,.32,7,21.875,1,1,0,.1024,No
810,15,1.8,1.25,.41,18,43.902439,0,1,0,.1681,No
920,76,2.48,.73584998,.41,5,12.195122,0,1,0,.1681,N
860,124,2.1800001,.91110998,.26,10,38.46154,0,1,0,.067599997,No
1040,14,2.4200001,1,.31,6,19.354839,0,1,0,.096100003,N
940,119,3.0999999,1.2381001,.26,3,11.538462,1,1,0,.067599997,no
940,17,1.58,1.2381001,.35,8,22.857143,0,1,0,.1225,N
940,42,1.71,.74074,.32,13,40.625,0,1,0,.1024,No
890,51,1.62,.81633002,.32,15,46.875,0,1,0,.1024,No
1120,75,2.6900001,1.28571,.41,8,19.512196,0,1,0,.1681,no
890,73,2.1500001,1.02273,1.88,1,.53191489,1,0,1,3.5344,No
830,67,1.74,1.02439,2.07,5,2.4154589,0,0,1,4.2849002,No
870,19,1.84,1.12195,2.17,14,6.4516129,0,0,1,4.7089,No
780,66,2.3099999,.73333001,1.88,10,5.319149,0,0,1,3.5344,No
980,69,2.1400001,.81480998,1.88,25,13.297873,1,1,0,3.5344,no
1040,13,2.8399999,.96226001,2.17,9,4.1474652,0,1,0,4.7089,No
940,42,2.3499999,.67856997,2.06,4,1.9417475,1,1,0,4.2435999,No
1110,80,2.1700001,.88135999,2.07,4,1.9323672,0,1,0,4.2849002,No
860,99,2.26,.86957002,1.6,12,7.5,0,0,1,2.5599999,No
1070,108,2.6600001,1.01887,1.6,13,8.125,0,1,0,2.5599999,No
890,15,2.5999999,.74510002,1.71,11,6.4327483,1,1,0,2.9240999,N
1020,18,4,.82143003,1.71,1,.5847953,0,1,0,2.9240999,No
900,92,2.0999999,.80000001,1.49,38,25.503355,0,1,0,2.2200999,yes
1350,44,3.8399999,.875,1.33,3,2.2556391,0,1,0,1.7689,No
1260,14,3.4200001,.93845999,1.71,2,1.1695906,0,1,0,2.9240999,No
860,47,3.3399999,.82979,.72,1,1.3888888,1,0,1,.51840001,No
830,78,2.8800001,.76595998,1.96,44,22.44898,0,1,0,3.8415999,no
960,18,2.6600001,.77778,2.3,37,16.086956,0,1,0,5.29,No
930,87,2.0899999,.78846002,1.96,38,19.387754,0,1,0,3.8415999,no
1050,17,3.6400001,.81033999,2.32,5,2.1551723,0,1,0,5.3824,No
920,130,3.1300001,1.04444,1.88,47,25,1,1,0,3.5344,No
950,85,2.3699999,.69643003,1.96,19,9.6938772,1,1,0,3.8415999,N
1070,106,2.0899999,.94545001,1.88,18,9.5744677,0,1,0,3.5344,No
1060,17,3.1700001,.76666999,2.32,8,3.4482758,1,1,0,5.3824,N
1000,16,3.4300001,.92308003,2.3,11,4.7826085,1,1,0,5.29,No
1010,76,1.9400001,.80356997,1.96,60,30.612246,0,1,0,3.8415999,no
1230,14,.20999999,.86364001,3.1,91,29.354839,1,1,0,9.6099997,No
1190,17,2.76,.80303001,3.09,29,9.3851137,1,1,0,9.5481005,No
920,44,2.2,.91667002,2.54,55,21.653543,0,1,0,6.4516001,no
710,15,1.86,.86842,2.58,129,50,1,0,1,6.6564002,Yes
1170,56,3.6600001,.80000001,2.5,17,6.8000002,1,1,0,6.25,No
1020,16,3.6199999,.88889003,.84,14,16.666666,1,1,0,.70560002,No
1010,14,2.71,.98039001,.1,5,50,0,1,0,.0099999998,No
920,15,1.53,.70370001,.1,6,60,0,1,0,.0099999998,N
1010,85,2.97,.90565997,3.13,13,4.1533546,1,1,0,9.7968998,No
1080,70,2.21,1.07692,3.13,22,7.0287538,1,1,0,9.7968998,no
1260,125,3.71,.85294002,2.11,16,7.5829382,0,1,0,4.4520998,No
1020,104,3.1800001,.75862002,5.6,32,5.7142859,1,1,0,31.360001,Yes
1210,51,3.6400001,.89063001,5.4,111,20.555555,0,1,0,29.16,No
870,49,2.3599999,1.02326,3.22,73,22.670807,1,1,0,10.3684,N
1280,64,3.6800001,1.06452,3.02,9,2.9801323,0,1,0,9.1204004,No
980,103,2.2,.95999998,2.99,42,14.046823,0,1,0,8.9400997,Yes
1150,84,3.22,.66667002,1.92,3,1.5625,1,1,0,3.6863999,No
1160,73,2.1199999,1.07143,3.57,50,14.005602,1,1,0,12.7449,N
1080,17,2.1700001,.83051002,3.93,79,20.101782,0,1,0,15.4449,N
1080,16,2.4300001,.89473999,3.37,62,18.397627,1,1,0,11.3569,No
930,41,1.95,.69090998,3.1,114,36.774193,0,1,0,9.6099997,no
880,51,2.96,.91303998,3.1,84,27.096775,0,1,0,9.6099997,N
1400,14,4,.79487002,3.6,7,1.9444444,0,1,0,12.96,No
1020,46,3.6700001,1.08163,3.47,55,15.850144,1,1,0,12.0409,No
1160,12,3.75,.61110997,3.6,19,5.2777777,0,1,0,12.96,no
1100,16,4,.83332998,3.6,13,3.6111112,1,1,0,12.96,no
1070,92,2.52,.98148,3.78,164,43.386242,1,1,0,14.2884,No
1390,16,1.8099999,.87838,3.6,174,48.333332,0,1,0,12.96,No
940,47,2.76,1,3.47,84,24.207493,1,1,0,12.0409,No
990,16,3.1800001,.7069,3.6,54,15,1,1,0,12.96,no
990,46,3.21,.94117999,3.47,68,19.596542,1,1,0,12.0409,no
1410,17,3.8199999,.90540999,4.34,27,6.2211981,0,1,0,18.8356,No
1120,48,2.3299999,.86667001,2.91,109,37.457047,0,1,0,8.4680996,No
1120,50,2.6800001,.89831001,2.91,34,11.683848,1,1,0,8.4680996,N
1000,78,2.74,1,3.1,22,7.0967741,1,1,0,9.6099997,N
1340,81,3.5999999,.91429001,3.1,1,.32258064,1,1,0,9.6099997,no
1180,17,2.6400001,.73528999,3.53,89,25.212465,0,1,0,12.4609,no
1170,116,3.6900001,.85714,2.13,12,5.6338029,1,1,0,4.5369,No
